,stuck,oob,success,dnf,not_progressing,lap_times,episode,pct_complete,total_time,total_distance,average_speed_kph,average_displacement_error,trajectory_efficiency,trajectory_admissibility,movement_smoothness,timestep/sec
257,False,True,False,False,False,[],1258,0.5,25.4,61.46,8.71,1.53,0.001,0.759,8.365,8.74
258,False,True,False,False,False,[],1259,0.2,6.7,24.8,13.33,0.99,0.172,0.733,4.308,7.77
259,False,True,False,False,False,[],1260,0.9,19.86,103.42,18.75,1.78,0.082,0.749,8.41,8.76
260,False,True,False,False,False,[],1261,1.1,16.41,124.13,27.23,1.62,0.205,0.877,7.251,8.71
261,False,True,False,False,False,[],1262,0.6,11.13,72.64,23.5,2.13,0.218,0.651,6.972,8.72
262,False,True,False,False,False,[],1263,0.6,11.87,71.89,21.8,1.03,0.191,0.798,6.758,8.76
263,False,True,False,False,False,[],1264,0.3,10.59,37.21,12.66,1.3,0.001,0.792,6.254,8.79
264,False,True,False,False,False,[],1265,0.1,5.7,17.68,11.17,1.71,0.167,0.799,4.792,8.77
265,False,True,False,False,False,[],1266,0.2,4.55,18.78,14.87,2.03,0.142,0.681,5.238,8.79
266,False,True,False,False,False,[],1267,0.2,7.08,25.23,12.82,2.18,0.179,0.779,5.926,8.76
267,False,True,False,False,False,[],1268,0.5,11.39,67.4,21.31,1.74,0.016,0.828,7.193,8.69
268,False,True,False,False,False,[],1269,0.2,6.38,24.53,13.83,1.74,0.043,0.772,5.679,8.77
269,False,True,False,False,False,[],1270,0.6,15.53,75.41,17.48,1.97,0.0,0.825,7.215,8.56
270,False,True,False,False,False,[],1271,0.3,8.99,30.89,12.37,1.27,0.02,0.806,6.835,8.79
271,False,True,False,False,False,[],1272,0.3,9.33,35.72,13.78,1.32,0.167,0.808,6.48,8.79
272,False,True,False,False,False,[],1273,0.3,13.41,33.13,8.89,1.87,0.001,0.771,7.143,8.8
273,False,True,False,False,False,[],1274,0.2,9.01,20.5,8.19,1.74,0.055,0.749,6.031,8.77
274,False,True,False,False,False,[],1275,0.3,11.63,37.55,11.62,1.9,0.155,0.742,6.87,8.42
275,False,True,False,False,False,[],1276,0.4,12.21,41.66,12.28,1.75,0.183,0.726,6.824,8.76
276,False,True,False,False,False,[],1277,0.3,9.77,35.79,13.19,1.41,0.021,0.734,6.903,8.8
277,False,True,False,False,False,[],1278,1.3,26.39,148.63,20.28,2.66,0.191,0.802,8.965,8.75
278,False,True,False,False,False,[],1279,0.2,9.72,28.0,10.37,1.4,0.173,0.813,6.336,8.84
279,False,True,False,False,False,[],1280,0.4,13.03,50.57,13.97,1.65,0.003,0.815,7.005,8.75
280,False,True,False,False,False,[],1281,0.3,9.7,33.14,12.29,1.93,0.195,0.812,6.425,8.76
281,False,True,False,False,False,[],1282,0.3,14.87,35.46,8.58,1.65,0.161,0.784,6.78,8.74
282,False,True,False,False,False,[],1283,0.2,14.31,30.22,7.61,1.5,0.033,0.848,6.205,8.74
283,False,True,False,False,False,[],1284,0.3,13.07,31.2,8.6,2.13,0.006,0.84,5.447,8.5
284,False,True,False,False,False,[],1285,0.3,10.42,33.42,11.55,2.12,0.161,0.821,6.838,8.74
285,False,True,False,False,False,[],1286,0.3,11.68,31.02,9.56,2.01,0.047,0.78,6.904,8.73
286,False,True,False,False,False,[],1287,0.3,7.52,34.36,16.45,1.73,0.133,0.783,5.824,8.78
287,False,True,False,False,False,[],1288,0.3,6.56,35.01,19.21,1.1,0.177,0.771,5.037,8.69
288,False,True,False,False,False,[],1289,0.3,6.81,32.62,17.24,1.71,0.181,0.683,6.364,8.81
289,False,True,False,False,False,[],1290,0.3,8.8,33.4,13.66,1.36,0.19,0.802,6.182,8.75
290,False,True,False,False,False,[],1291,0.4,8.47,47.93,20.37,1.16,0.192,0.769,5.883,8.85
291,False,True,False,False,False,[],1292,0.4,16.15,48.39,10.78,0.93,0.127,0.855,7.874,8.79
292,False,True,False,False,False,[],1293,0.3,17.82,34.2,6.91,1.98,0.002,0.842,6.92,8.81
293,False,True,False,False,False,[],1294,0.2,9.57,27.25,10.25,2.47,0.091,0.693,6.463,8.78
294,False,True,False,False,False,[],1295,2.9,70.55,321.89,16.42,2.93,0.171,0.824,9.477,8.77
295,False,True,False,False,False,[],1296,0.4,7.96,45.02,20.37,1.72,0.193,0.731,6.29,8.8
296,False,True,False,False,False,[],1297,0.6,10.51,68.24,23.37,1.93,0.187,0.822,7.509,8.47
297,False,True,False,False,False,[],1298,0.4,11.94,47.13,14.21,1.82,0.05,0.744,7.197,8.8
298,False,True,False,False,False,[],1299,0.2,6.73,22.42,11.99,1.81,0.166,0.612,5.081,8.77
299,False,True,False,False,False,[],1300,0.3,8.31,39.65,17.18,1.51,0.186,0.768,5.66,8.79
300,False,True,False,False,False,[],1301,0.2,6.37,25.1,14.18,1.78,0.056,0.768,6.168,8.79
301,False,True,False,False,False,[],1302,0.2,5.92,24.44,14.87,1.81,0.196,0.606,5.354,8.79
302,False,True,False,False,False,[],1303,0.3,10.21,45.45,16.02,1.46,0.057,0.765,6.162,8.81
303,False,True,False,False,False,[],1304,0.2,9.32,27.93,10.79,2.22,0.182,0.653,6.32,8.8
304,False,True,False,False,False,[],1305,0.8,13.65,88.11,23.24,2.07,0.159,0.799,7.939,8.79
305,False,True,False,False,False,[],1306,0.3,10.11,40.49,14.41,1.93,0.102,0.74,6.809,8.8
306,False,True,False,False,False,[],1307,0.4,14.69,44.5,10.9,1.23,0.001,0.848,5.921,8.85
307,False,True,False,False,False,[],1308,0.3,18.79,32.38,6.2,1.55,0.003,0.81,7.047,8.78
308,False,True,False,False,False,[],1309,0.5,12.2,55.62,16.42,1.31,0.189,0.745,7.093,8.77
309,False,True,False,False,False,[],1310,0.2,10.65,20.02,6.76,1.95,0.001,0.727,5.801,8.83
310,False,True,False,False,False,[],1311,1.4,30.31,158.29,18.8,2.2,0.195,0.778,9.058,8.77
311,False,True,False,False,False,[],1312,0.3,8.84,32.98,13.43,1.77,0.014,0.772,6.616,8.82
312,False,True,False,False,False,[],1313,0.5,11.85,52.55,15.97,1.47,0.022,0.83,7.137,8.78
313,False,True,False,False,False,[],1314,0.2,8.88,27.65,11.21,1.52,0.095,0.701,5.418,8.78
314,False,True,False,False,False,[],1315,1.7,24.49,189.12,27.8,2.28,0.191,0.865,9.119,8.82
315,False,True,False,False,False,[],1316,0.2,5.24,25.57,17.58,2.3,0.187,0.698,5.841,8.02
316,False,True,False,False,False,[],1317,0.3,9.41,37.37,14.3,0.93,0.176,0.846,5.519,8.82
317,False,True,False,False,False,[],1318,0.2,8.04,25.65,11.49,1.76,0.004,0.707,5.508,8.83
318,False,True,False,False,False,[],1319,0.2,14.8,24.76,6.02,1.37,0.001,0.824,6.001,8.78
319,False,True,False,False,False,[],1320,0.3,19.45,36.98,6.84,1.55,0.021,0.829,6.85,8.79
320,False,False,False,False,True,[],1321,0.1,34.5,15.43,1.61,1.08,0.003,1.0,6.858,8.67
321,False,True,False,False,False,[],1322,0.6,29.85,64.19,7.74,1.87,0.112,0.731,8.277,8.81
322,False,True,False,False,False,[],1323,0.3,10.92,40.46,13.33,1.3,0.043,0.825,5.769,8.79
323,False,True,False,False,False,[],1324,0.2,5.75,21.21,13.28,1.72,0.186,0.63,6.019,8.87
324,False,True,False,False,False,[],1325,0.2,5.61,20.47,13.13,1.88,0.155,0.75,5.42,8.73
325,False,True,False,False,False,[],1326,0.3,6.9,33.03,17.24,1.63,0.195,0.744,6.153,8.84
326,False,True,False,False,False,[],1327,0.4,7.77,40.46,18.75,1.95,0.191,0.83,6.475,8.75
327,False,True,False,False,False,[],1328,0.2,6.57,25.8,14.14,2.48,0.182,0.653,6.167,8.83
328,False,True,False,False,False,[],1329,0.2,6.94,23.23,12.04,1.91,0.169,0.743,6.138,8.78
329,False,True,False,False,False,[],1330,0.2,7.48,24.35,11.71,2.15,0.122,0.699,6.811,8.82
330,False,True,False,False,False,[],1331,0.3,20.05,31.89,5.73,1.92,0.005,0.739,7.283,8.78
331,False,True,False,False,False,[],1332,0.2,8.43,24.99,10.67,1.66,0.174,0.768,5.394,8.77
332,False,True,False,False,False,[],1333,0.2,7.16,19.92,10.01,2.88,0.179,0.601,5.811,8.79
333,False,True,False,False,False,[],1334,0.4,17.14,46.82,9.83,2.25,0.183,0.63,6.844,8.81
334,False,True,False,False,False,[],1335,0.2,10.68,23.54,7.94,1.49,0.002,0.726,6.184,8.43
335,False,True,False,False,False,[],1336,0.6,18.31,69.28,13.62,2.88,0.008,0.728,7.742,8.74
336,False,True,False,False,False,[],1337,0.3,15.15,30.87,7.34,1.8,0.002,0.665,6.564,8.78
337,False,False,False,False,True,[],1338,0.2,34.0,17.88,1.89,0.58,0.001,1.0,6.944,8.79
338,False,True,False,False,False,[],1339,0.3,11.06,30.87,10.04,2.75,0.009,0.65,6.959,8.77
339,False,True,False,False,False,[],1340,0.3,11.38,34.88,11.03,1.91,0.167,0.755,6.838,8.79
340,False,True,False,False,False,[],1341,0.5,12.26,61.09,17.93,1.65,0.181,0.786,6.839,8.81
341,False,True,False,False,False,[],1342,0.3,8.64,33.21,13.83,2.4,0.165,0.619,6.685,8.8
342,False,True,False,False,False,[],1343,0.2,7.86,26.05,11.93,1.58,0.005,0.753,5.542,8.78
343,False,True,False,False,False,[],1344,0.3,13.42,40.96,10.99,1.05,0.026,0.842,6.49,8.79
344,False,True,False,False,False,[],1345,0.2,15.75,26.92,6.15,1.09,0.001,0.83,6.628,8.76
345,False,True,False,False,False,[],1346,0.3,10.53,32.26,11.03,1.95,0.177,0.746,6.726,8.83
346,False,True,False,False,False,[],1347,0.4,12.21,49.41,14.57,1.81,0.17,0.834,5.288,8.77
347,False,True,False,False,False,[],1348,0.4,10.24,47.12,16.57,2.26,0.199,0.723,7.057,8.79
348,False,True,False,False,False,[],1349,0.8,11.57,91.58,28.5,2.35,0.211,0.861,6.82,8.73
349,False,True,False,False,False,[],1350,0.3,6.29,30.32,17.36,2.53,0.21,0.643,6.229,8.75
350,False,True,False,False,False,[],1351,0.5,10.92,67.34,22.2,1.99,0.218,0.822,7.554,8.79
351,False,True,False,False,False,[],1352,0.2,7.06,21.59,11.01,1.32,0.153,0.749,5.731,8.78
352,False,True,False,False,False,[],1353,0.1,5.52,17.22,11.22,2.07,0.127,0.647,4.847,8.69
353,False,True,False,False,False,[],1354,0.3,6.61,30.85,16.81,1.72,0.009,0.74,5.762,8.17
354,False,True,False,False,False,[],1355,0.1,4.43,18.65,15.17,1.91,0.146,0.681,4.382,8.81
355,False,True,False,False,False,[],1356,0.1,6.08,17.78,10.53,1.63,0.035,0.762,5.151,8.72
356,False,True,False,False,False,[],1357,0.1,4.24,16.85,14.3,1.33,0.148,0.768,4.567,8.72
357,False,True,False,False,False,[],1358,0.2,4.78,19.07,14.37,1.94,0.162,0.732,4.449,8.79
358,False,True,False,False,False,[],1359,0.2,7.46,23.14,11.16,1.43,0.154,0.754,5.527,8.71
359,False,True,False,False,False,[],1360,0.3,7.77,38.91,18.04,1.92,0.174,0.727,5.842,8.76
360,False,True,False,False,False,[],1361,0.2,6.74,28.21,15.06,2.84,0.184,0.681,6.548,8.75
361,False,True,False,False,False,[],1362,0.2,7.59,26.01,12.34,1.85,0.201,0.722,6.499,8.83
362,False,True,False,False,False,[],1363,0.2,9.85,22.97,8.4,1.85,0.172,0.76,6.246,8.73
363,False,True,False,False,False,[],1364,0.3,10.58,34.9,11.88,2.38,0.004,0.727,6.651,8.79
364,False,True,False,False,False,[],1365,0.3,11.66,43.83,13.53,1.1,0.027,0.798,5.99,8.66
365,False,True,False,False,False,[],1366,0.5,16.35,62.81,13.83,1.12,0.001,0.78,7.983,8.81
366,False,True,False,False,False,[],1367,0.2,11.79,21.19,6.47,1.65,0.006,0.862,6.63,8.74
367,False,True,False,False,False,[],1368,0.2,12.48,21.47,6.2,2.34,0.063,0.668,6.567,8.74
368,False,True,False,False,False,[],1369,0.2,10.15,23.67,8.39,1.94,0.047,0.852,5.963,8.77
369,False,True,False,False,False,[],1370,0.2,11.03,28.94,9.45,2.25,0.172,0.596,6.772,8.79
370,False,True,False,False,False,[],1371,0.4,14.21,41.55,10.52,0.86,0.094,0.845,7.378,8.79
371,False,True,False,False,False,[],1372,0.2,8.1,28.44,12.64,1.27,0.018,0.739,4.966,8.76
372,False,True,False,False,False,[],1373,0.4,9.43,43.59,16.64,2.21,0.002,0.783,7.039,8.8
373,False,True,False,False,False,[],1374,0.5,8.15,56.74,25.05,1.0,0.232,0.735,6.167,8.83
374,False,True,False,False,False,[],1375,0.3,7.29,32.97,16.28,0.96,0.176,0.823,5.89,8.78
375,False,True,False,False,False,[],1376,0.8,13.3,91.76,24.83,1.73,0.218,0.837,7.828,8.8
376,False,True,False,False,False,[],1377,0.6,9.38,73.57,28.22,1.16,0.235,0.782,6.035,8.74
377,False,True,False,False,False,[],1378,0.4,7.17,47.99,24.1,1.29,0.195,0.781,6.264,8.79
378,False,True,False,False,False,[],1379,0.4,8.68,50.71,21.04,1.48,0.03,0.771,7.032,8.76
379,False,True,False,False,False,[],1380,0.2,6.96,24.73,12.79,1.29,0.166,0.816,5.12,8.76
380,False,True,False,False,False,[],1381,0.2,10.91,26.01,8.59,1.28,0.148,0.796,4.832,8.34
381,False,True,False,False,False,[],1382,0.2,11.49,28.74,9.0,1.79,0.161,0.798,6.826,8.79
382,False,True,False,False,False,[],1383,0.4,16.31,50.39,11.12,1.85,0.003,0.814,6.945,8.77
383,False,True,False,False,False,[],1384,0.3,12.06,36.51,10.9,1.87,0.002,0.725,6.96,8.79
384,False,True,False,False,False,[],1385,0.5,13.35,61.52,16.59,2.29,0.039,0.815,5.447,8.76
385,False,True,False,False,False,[],1386,0.2,6.71,20.27,10.87,1.92,0.166,0.775,5.318,8.19
386,False,True,False,False,False,[],1387,0.3,10.97,30.65,10.06,2.02,0.185,0.711,6.427,8.75
387,False,True,False,False,False,[],1388,0.2,10.59,26.4,8.97,2.71,0.161,0.638,6.995,8.78
388,False,True,False,False,False,[],1389,0.5,20.66,53.16,9.26,2.32,0.182,0.695,8.129,8.81
389,False,True,False,False,False,[],1390,0.4,21.16,48.87,8.31,1.64,0.001,0.795,6.882,8.55
390,False,True,False,False,False,[],1391,0.6,15.37,66.23,15.51,1.26,0.187,0.826,7.498,8.72
391,False,True,False,False,False,[],1392,0.3,9.02,45.57,18.18,1.46,0.191,0.776,5.992,8.75
392,False,True,False,False,False,[],1393,0.2,8.65,30.05,12.51,1.75,0.002,0.741,6.366,8.79
393,False,True,False,False,False,[],1394,0.5,12.38,59.59,17.32,1.96,0.191,0.837,6.457,8.8
394,False,True,False,False,False,[],1395,0.6,17.19,65.42,13.7,1.77,0.026,0.644,7.754,8.44
395,False,True,False,False,False,[],1396,0.8,14.95,90.43,21.78,1.7,0.197,0.82,7.27,8.76
396,False,True,False,False,False,[],1397,2.0,44.83,230.76,18.53,3.36,0.193,0.769,10.063,8.77
397,False,True,False,False,False,[],1398,0.3,13.49,37.05,9.89,1.11,0.002,0.753,6.608,8.38
398,False,True,False,False,False,[],1399,1.1,37.84,133.87,12.74,2.47,0.181,0.775,9.129,8.77
399,False,True,False,False,False,[],1400,0.3,12.75,34.77,9.82,1.39,0.174,0.813,5.981,8.79
400,False,True,False,False,False,[],1401,0.3,12.75,32.73,9.24,1.78,0.139,0.715,6.448,8.7
401,False,True,False,False,False,[],1402,0.3,8.14,33.24,14.69,2.46,0.179,0.684,6.096,8.1
402,False,True,False,False,False,[],1403,0.2,6.66,21.46,11.6,2.18,0.116,0.71,5.325,8.71
403,False,True,False,False,False,[],1404,0.5,12.71,55.86,15.82,2.23,0.184,0.812,7.402,8.73
404,False,True,False,False,False,[],1405,1.4,31.66,156.27,17.77,1.47,0.001,0.916,9.178,8.78
405,False,True,False,False,False,[],1406,0.2,8.39,27.3,11.71,1.38,0.16,0.739,5.64,8.7
406,False,True,False,False,False,[],1407,0.4,14.04,42.06,10.78,2.13,0.17,0.745,7.115,8.76
407,False,True,False,False,False,[],1408,0.4,15.16,47.85,11.36,1.21,0.002,0.786,5.987,8.77
408,False,True,False,False,False,[],1409,0.2,9.3,27.53,10.65,2.03,0.009,0.73,6.547,8.71
409,False,True,False,False,False,[],1410,0.2,9.49,19.11,7.25,3.13,0.156,0.608,5.665,8.75
410,False,True,False,False,False,[],1411,0.2,10.7,19.78,6.66,1.72,0.003,0.822,5.92,8.79
411,False,True,False,False,False,[],1412,0.2,13.02,27.52,7.61,1.85,0.02,0.653,7.452,8.83
412,False,True,False,False,False,[],1413,0.3,12.4,31.81,9.23,1.49,0.028,0.834,6.004,8.71
413,False,True,False,False,False,[],1414,0.4,19.48,41.26,7.63,2.52,0.002,0.647,6.916,8.78
414,False,True,False,False,False,[],1415,0.5,13.09,61.73,16.97,1.56,0.18,0.735,7.027,8.78
415,False,True,False,False,False,[],1416,0.6,14.72,64.94,15.89,2.34,0.007,0.64,7.873,8.77
416,False,True,False,False,False,[],1417,0.2,7.31,26.58,13.09,2.09,0.037,0.694,6.538,8.76
417,False,True,False,False,False,[],1418,0.4,10.89,49.34,16.31,2.46,0.076,0.517,7.104,8.72
418,False,True,False,False,False,[],1419,0.4,12.76,43.75,12.34,2.64,0.186,0.717,7.44,8.78
419,False,True,False,False,False,[],1420,0.3,9.32,30.71,11.86,1.45,0.001,0.78,5.42,8.69
420,False,True,False,False,False,[],1421,0.3,8.81,40.47,16.53,1.33,0.213,0.801,5.281,8.85
421,False,True,False,False,False,[],1422,0.3,7.05,40.27,20.57,1.28,0.169,0.779,5.806,8.8
422,False,True,False,False,False,[],1423,0.2,5.38,23.83,15.95,2.42,0.191,0.674,5.632,8.74
423,False,True,False,False,False,[],1424,0.8,18.47,89.93,17.53,1.96,0.114,0.808,8.427,8.77
424,False,True,False,False,False,[],1425,0.2,10.5,27.77,9.52,1.71,0.017,0.767,6.094,8.76
425,False,True,False,False,False,[],1426,0.2,6.94,21.37,11.09,2.62,0.026,0.662,4.526,7.93
426,False,True,False,False,False,[],1427,0.5,11.4,58.95,18.61,1.38,0.201,0.734,6.193,8.77
427,False,True,False,False,False,[],1428,0.2,12.96,29.82,8.28,1.59,0.006,0.775,6.391,8.95
428,False,True,False,False,False,[],1429,0.1,6.5,16.83,9.32,2.04,0.138,0.703,5.274,8.77
429,False,True,False,False,False,[],1430,0.7,23.58,80.31,12.26,2.9,0.01,0.86,7.857,8.74
430,False,True,False,False,False,[],1431,0.2,16.64,29.05,6.28,2.51,0.032,0.641,6.396,8.77
431,False,True,False,False,False,[],1432,0.2,6.48,20.76,11.53,2.63,0.162,0.675,5.697,8.79
432,False,True,False,False,False,[],1433,0.4,12.97,55.79,15.49,2.28,0.211,0.839,6.734,8.79
433,False,True,False,False,False,[],1434,0.5,12.88,59.12,16.52,2.28,0.006,0.699,7.579,8.77
434,False,True,False,False,False,[],1435,0.6,18.71,70.09,13.48,1.65,0.022,0.776,8.076,8.5
435,False,True,False,False,False,[],1436,0.2,8.55,21.96,9.24,2.15,0.021,0.677,5.905,8.77
436,False,True,False,False,False,[],1437,0.5,13.58,51.52,13.66,2.44,0.134,0.61,6.838,8.77
437,False,True,False,False,False,[],1438,0.4,11.27,42.64,13.62,2.15,0.001,0.751,6.786,8.79
438,False,True,False,False,False,[],1439,0.6,11.35,72.16,22.89,1.58,0.015,0.802,6.986,8.81
439,False,True,False,False,False,[],1440,0.2,5.48,20.96,13.78,1.95,0.132,0.712,5.632,8.77
440,False,True,False,False,False,[],1441,0.1,4.54,15.01,11.9,2.09,0.048,0.686,4.539,8.8
441,False,True,False,False,False,[],1442,0.3,6.61,35.62,19.41,1.25,0.201,0.774,5.503,8.78
442,False,True,False,False,False,[],1443,0.2,7.43,23.01,11.15,1.66,0.161,0.79,5.47,8.88
443,False,True,False,False,False,[],1444,2.2,38.85,246.79,22.87,1.45,0.001,0.857,10.005,8.78
444,False,True,False,False,False,[],1445,0.3,8.97,34.58,13.89,1.76,0.183,0.775,5.457,8.14
445,False,True,False,False,False,[],1446,0.1,7.11,18.63,9.42,1.76,0.016,0.714,5.352,8.72
446,False,True,False,False,False,[],1447,0.3,8.03,33.47,15.0,1.67,0.001,0.708,6.264,8.71
447,False,True,False,False,False,[],1448,0.4,12.13,50.13,14.88,1.94,0.019,0.782,6.224,8.82
448,False,True,False,False,False,[],1449,1.5,45.23,169.71,13.51,2.93,0.006,0.912,8.344,8.62
449,False,True,False,False,False,[],1450,0.2,10.37,25.94,9.01,2.02,0.161,0.742,5.29,8.78
450,False,True,False,False,False,[],1451,0.2,8.24,21.93,9.59,2.09,0.168,0.575,5.873,8.74
451,False,True,False,False,False,[],1452,0.3,8.91,39.73,16.05,2.04,0.188,0.726,7.064,8.75
452,False,True,False,False,False,[],1453,0.3,10.19,40.71,14.38,1.16,0.166,0.82,6.07,8.83
453,False,True,False,False,False,[],1454,0.5,22.63,57.54,9.15,1.51,0.001,0.727,5.989,8.48
454,False,True,False,False,False,[],1455,0.2,12.44,25.68,7.43,1.73,0.085,0.809,6.231,8.76
455,False,True,False,False,False,[],1456,0.5,21.16,55.95,9.52,2.79,0.177,0.585,7.744,8.74
456,False,True,False,False,False,[],1457,0.2,8.85,26.61,10.82,2.28,0.029,0.724,6.042,8.7
457,False,True,False,False,False,[],1458,0.2,7.5,27.23,13.07,2.43,0.134,0.633,6.038,8.8
458,False,True,False,False,False,[],1459,0.3,10.85,30.15,10.01,2.33,0.187,0.71,6.55,8.76
459,False,True,False,False,False,[],1460,0.2,12.19,27.14,8.01,2.11,0.16,0.695,6.372,8.78
460,False,True,False,False,False,[],1461,1.2,54.87,140.72,9.23,1.48,0.001,0.823,9.58,8.77
461,False,True,False,False,False,[],1462,0.4,15.26,49.86,11.76,2.31,0.033,0.686,6.987,8.78
462,False,True,False,False,False,[],1463,0.5,14.15,59.62,15.17,2.07,0.085,0.8,7.925,8.77
463,False,True,False,False,False,[],1464,0.1,6.07,19.64,11.65,1.93,0.156,0.639,4.806,8.73
464,False,True,False,False,False,[],1465,0.2,21.88,28.52,4.69,1.68,0.002,0.76,6.007,8.78
465,False,True,False,False,False,[],1466,0.2,25.6,23.13,3.25,2.15,0.001,0.726,6.563,8.48
466,False,True,False,False,False,[],1467,1.2,42.59,141.71,11.98,2.05,0.001,0.854,9.502,8.8
467,False,True,False,False,False,[],1468,0.3,19.81,48.97,8.9,2.3,0.118,0.831,6.133,8.78
468,False,True,False,False,False,[],1469,1.1,37.03,124.47,12.1,2.75,0.01,0.778,9.151,8.8
469,False,True,False,False,False,[],1470,0.3,17.75,46.88,9.51,2.45,0.172,0.841,7.313,8.79
470,False,True,False,False,False,[],1471,0.2,7.11,23.55,11.93,1.56,0.001,0.668,5.781,8.86
471,False,True,False,False,False,[],1472,0.3,9.48,40.32,15.31,1.15,0.177,0.78,6.187,8.76
472,False,True,False,False,False,[],1473,0.3,10.04,29.4,10.55,2.04,0.168,0.651,6.064,8.97
473,False,True,False,False,False,[],1474,0.1,6.46,17.51,9.75,1.84,0.002,0.769,5.601,8.82
474,False,True,False,False,False,[],1475,0.2,10.43,23.68,8.17,1.63,0.005,0.765,5.91,8.72
475,False,True,False,False,False,[],1476,1.0,21.7,114.7,19.03,1.38,0.206,0.739,8.287,8.76
476,False,True,False,False,False,[],1477,0.3,13.92,40.43,10.45,1.78,0.127,0.729,6.399,8.76
477,False,True,False,False,False,[],1478,0.5,15.52,61.02,14.16,2.58,0.169,0.809,7.755,8.76
478,False,True,False,False,False,[],1479,0.4,20.04,48.14,8.65,2.06,0.175,0.748,7.541,8.78
479,False,True,False,False,False,[],1480,0.5,15.63,57.49,13.24,1.79,0.006,0.83,7.442,8.77
480,False,True,False,False,False,[],1481,0.8,22.2,95.1,15.42,1.19,0.055,0.827,6.289,8.51
481,False,True,False,False,False,[],1482,0.2,8.08,23.54,10.49,1.96,0.167,0.765,5.967,8.78
482,False,True,False,False,False,[],1483,0.4,9.27,48.11,18.68,2.13,0.219,0.688,6.567,8.73
483,False,True,False,False,False,[],1484,0.5,11.34,56.78,18.03,1.61,0.155,0.796,7.115,8.82
484,False,True,False,False,False,[],1485,0.3,8.77,31.05,12.74,2.51,0.005,0.678,6.685,8.78
485,False,True,False,False,False,[],1486,0.4,15.99,50.53,11.38,0.9,0.001,0.819,6.403,8.45
486,False,True,False,False,False,[],1487,0.4,10.57,41.93,14.29,1.41,0.146,0.792,5.298,8.8
487,False,True,False,False,False,[],1488,0.3,9.74,36.25,13.39,1.75,0.198,0.848,6.573,8.83
488,False,True,False,False,False,[],1489,0.5,16.31,54.99,12.14,2.17,0.028,0.7,7.347,8.77
489,False,True,False,False,False,[],1490,1.4,25.8,156.13,21.79,1.76,0.209,0.868,8.69,8.76
490,False,True,False,False,False,[],1491,0.2,10.64,32.09,10.86,1.56,0.149,0.821,6.085,8.74
491,False,True,False,False,False,[],1492,0.5,28.01,51.82,6.66,2.13,0.001,0.889,8.158,8.75
492,False,True,False,False,False,[],1493,0.2,6.81,29.98,15.86,1.61,0.167,0.771,5.214,8.82
493,False,True,False,False,False,[],1494,0.4,11.02,46.07,15.05,1.71,0.197,0.793,6.882,8.8
494,False,True,False,False,False,[],1495,0.7,15.61,80.36,18.53,1.48,0.007,0.881,7.803,8.33
495,False,True,False,False,False,[],1496,0.4,8.61,43.11,18.02,1.28,0.198,0.717,7.167,8.82
496,False,True,False,False,False,[],1497,1.7,22.45,193.31,31.0,2.66,0.215,0.841,8.702,8.78
497,False,True,False,False,False,[],1498,0.2,4.35,18.69,15.47,1.95,0.162,0.72,5.205,8.74
498,False,True,False,False,False,[],1499,0.3,8.12,31.92,14.14,2.2,0.171,0.687,6.611,8.74
499,False,True,False,False,False,[],1500,1.6,33.22,178.32,19.33,1.57,0.201,0.897,8.395,8.58
500,False,True,False,False,False,[],1501,0.4,26.98,50.04,6.68,2.93,0.171,0.664,7.813,8.79
501,False,True,False,False,False,[],1502,0.3,14.17,39.23,9.96,2.31,0.093,0.73,6.64,8.75
